personid,contractid,cnae_section,porte,PV,n,CDI_anual,Funding,Custo_Operacional,Margem,R_base_anual,delay,p_rot_m,h_close,h_turnover,h_default,h_delay,S_n,P_default_total,P_delay_total,EPV_surv,EPV_delay,EPV_default,Expected_payments,Mean_time_to_event,E_Duration,LGD_ponderado,PMT_base,PMT_risco,spread_valor,r_tar_m,r_min_m,spread,R_min_anual,spread_anual,calc_time_s
17320439.0,35299219.0,Q,DEMAIS,3145.94,15,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.7148855809992418,0.028511441900075776,0.256602977100682,2325.2854669063167,768.7157338239948,51.93879926968838,12.88533749399718,2.162053779008552,17.09796054330585,0.0132902973851696,240.72276276021023,248.88943590529937,8.166673145089135,0.017744849287870457,0.022203945322783993,0.0044590960349135365,0.3015193643143319,0.06651936431433189,0.0019817352294921875
17044046.0,34930460.0,Q,DEMAIS,2066.97,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.668472960817024,0.03315270391829754,0.2983743352646779,1436.118310742053,590.7860424722892,40.065646785657485,14.982889336953923,2.9503760422474845,20.38365795107748,0.015568205034062279,135.15264744123857,140.47426177305175,5.32161433181318,0.017744849287870457,0.022136218473360076,0.004391369185489619,0.30048494422374317,0.06548494422374315,0.0
17031308.0,34351239.0,Q,DEMAIS,2584.95,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.005143012831822946,0.022740043220853663,0.0022740043220853662,0.0204660388987683,0.7587893855387389,0.02412106144612613,0.2170895530151352,2018.2096902981207,531.1476466228157,35.59266307906382,10.607306772401387,1.5018341459365216,13.814536654376356,0.01122490315175216,241.0591148334081,248.03698888142188,6.977874048013774,0.017744849287870457,0.022392157028300476,0.004647307740430019,0.3043979608970526,0.06939796089705261,0.0
14689785.0,34949487.0,Q,DEMAIS,1550.37,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.668472960817024,0.03315270391829754,0.2983743352646779,1077.187741198545,443.13026152666123,30.05199727479343,14.982889336953923,2.9503760422474845,20.38365795107748,0.015568205034062272,101.37380320637118,105.36538083527397,3.991577628902789,0.017744849287870457,0.02213621847336012,0.004391369185489664,0.3004849442237465,0.06548494422374648,0.011429548263549805
17046409.0,34212830.0,Q,DEMAIS,2049.46,9,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.8176019574444671,0.018239804255553264,0.16415823829997941,1712.8363452527583,315.745326200339,20.878328546902647,8.243218090510718,0.8848004735105133,10.401745953750883,0.008535962672321823,248.39549872945042,253.90907443851404,5.513575709063616,0.017744849287870457,0.022345313081588526,0.0046004637937180695,0.3036809629908026,0.06868096299080259,0.0013442039489746094
17239669.0,34966086.0,Q,DEMAIS,6025.54,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.668472960817024,0.03315270391829754,0.2983743352646779,4186.50891213161,1722.2334771953522,116.79761067303859,14.982889336953923,2.9503760422474845,20.38365795107748,0.015568205034062275,393.991051279448,409.5043872354192,15.513335955971172,0.017744849287870457,0.02213621847336001,0.004391369185489553,0.30048494422374317,0.06548494422374315,0.005162715911865234
17087902.0,34477530.0,Q,DEMAIS,2829.19,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.005143012831822946,0.022740043220853663,0.0022740043220853662,0.0204660388987683,0.7587893855387389,0.02412106144612613,0.2170895530151352,2208.9010130542333,581.3333373368165,38.95564960895049,10.607306772401387,1.5018341459365216,13.814536654376356,0.011224903151752163,263.8356784833478,271.4728596581868,7.637181174838986,0.017744849287870457,0.022392157028300507,0.00464730774043005,0.3043979608970526,0.06939796089705261,0.0020263195037841797
14789588.0,36635880.0,Q,DEMAIS,3073.4,9,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.8176019574444671,0.018239804255553264,0.16415823829997941,2568.594275321221,473.49627977326804,31.309444905511995,8.243218090510718,0.8848004735105133,10.401745953750883,0.00853596267232182,372.49749972924235,380.7657379891919,8.268238259949555,0.017744849287870457,0.02234531308158874,0.004600463793718285,0.30368096299080594,0.06868096299080592,0.0010006427764892578
17429717.0,35746169.0,Q,DEMAIS,3806.12,9,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.8176019574444671,0.018239804255553264,0.16415823829997941,3180.9650690393705,586.3810959753465,38.77383498528251,8.243218090510718,0.8848004735105133,10.401745953750883,0.00853596267232182,461.30350220259777,471.5429461428459,10.239443940248123,0.017744849287870457,0.02234531308158868,0.004600463793718222,0.30368096299080594,0.06868096299080592,0.002001047134399414
17225993.0,35031277.0,Q,DEMAIS,2583.37,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.005143012831822946,0.022740043220853663,0.0022740043220853662,0.0204660388987683,0.6609701861857898,0.03390298138142104,0.3051268324327894,1776.4836479936332,755.7136021843507,51.17274982201592,14.908934451949698,3.0114711006054833,20.43703493709008,0.01594538065235166,168.91841430706418,175.73963808812084,6.821223781056659,0.017744849287870457,0.022247297477289932,0.004502448189419476,0.3021818954885864,0.06718189548858641,0.0
17292126.0,35337938.0,Q,DEMAIS,6686.12,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.668472960817024,0.03315270391829754,0.2983743352646779,4645.475918769336,1911.0419475342278,129.60213369643492,14.982889336953923,2.9503760422474845,20.38365795107748,0.015568205034062272,437.1842934874788,454.398356592518,17.2140631050392,0.017744849287870457,0.02213621847336004,0.004391369185489585,0.30048494422374317,0.06548494422374315,0.0
17193284.0,35160072.0,Q,DEMAIS,5172.15,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.668472960817024,0.03315270391829754,0.2983743352646779,3593.578678405835,1478.3156163722988,100.255705221865,14.982889336953923,2.9503760422474845,20.38365795107748,0.015568205034062272,338.190571446708,351.50677224608467,13.316200799376645,0.017744849287870457,0.02213621847336011,0.004391369185489654,0.30048494422374317,0.06548494422374315,0.0
17044722.0,34500232.0,Q,DEMAIS,2046.14,9,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.005143012831822946,0.022740043220853663,0.0022740043220853662,0.0204660388987683,0.8130007295112285,0.01869992704887715,0.1682993434398944,1701.4265324819833,323.34979016263765,21.36367735537916,8.223347188596573,0.9063406229955169,10.437028809818708,0.008758156858377155,247.99311319580656,253.64513734119163,5.65202414538507,0.017744849287870457,0.022467776987604052,0.004722927699733596,0.30555616997932056,0.07055616997932054,0.0
17280290.0,35822015.0,Q,DEMAIS,2452.92,9,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.8176019574444671,0.018239804255553264,0.16415823829997941,2050.028069831759,377.9034602008995,24.988469967341857,8.243218090510718,0.8848004735105133,10.401745953750883,0.008535962672321824,297.2950371041365,303.8940242169742,6.598987112837676,0.017744849287870457,0.022345313081588644,0.0046004637937181875,0.30368096299080594,0.06868096299080592,0.0
17528591.0,36808315.0,Q,DEMAIS,3073.29,9,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.8176019574444671,0.018239804255553264,0.16415823829997941,2568.502342813156,473.47933287706996,31.3083243097745,8.243218090510718,0.8848004735105133,10.401745953750883,0.00853596267232182,372.48416767842883,380.7521100100226,8.267942331593758,0.017744849287870457,0.022345313081588665,0.004600463793718208,0.30368096299080594,0.06868096299080592,0.001028299331665039
17357991.0,35444268.0,Q,DEMAIS,4129.36,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.668472960817024,0.03315270391829754,0.2983743352646779,2869.0544650603565,1180.2630189811039,80.04251595853958,14.982889336953923,2.9503760422474845,20.38365795107748,0.015568205034062269,270.0058231314208,280.6372601417384,10.631437010317597,0.017744849287870457,0.022136218473360073,0.004391369185489616,0.30048494422374317,0.06548494422374315,0.0029964447021484375
17244108.0,34978035.0,Q,DEMAIS,6618.19,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.668472960817024,0.03315270391829754,0.2983743352646779,4598.278563776904,1891.6260412244394,128.28539499865525,14.982889336953923,2.9503760422474845,20.38365795107748,0.01556820503406227,432.7425650924448,449.781735837382,17.039170744937167,0.017744849287870457,0.022136218473359986,0.004391369185489529,0.30048494422374317,0.06548494422374315,0.0030241012573242188
17039628.0,34174331.0,Q,DEMAIS,2573.13,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0268,0.004518974797069086,0.02212704317085853,0.002212704317085853,0.019914338853772678,0.7645206670678074,0.02354793329321922,0.211931399638973,2022.6923089506538,515.8346413483021,34.60304970104396,10.64215092427352,1.467902919459831,13.771597689178106,0.010946639449630896,239.95684255064407,246.72434431488887,6.767501764244798,0.017744849287870457,0.022273636494350678,0.004528787206480221,0.3025845736130477,0.06758457361304768,0.0010552406311035156
17286982.0,35773713.0,C,EPP,9315.83,30,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.44505466503116237,0.05549453349688363,0.4994508014719527,4431.005525365568,4579.181208684955,305.64326594947676,20.843469172067838,7.491829221132945,33.579404130454314,0.02777832546535741,403.16431937092295,430.8731866620511,27.708867291128172,0.017744849287870457,0.022583706820190265,0.004838857532319808,0.30733360294826295,0.07233360294826294,0.008905887603759766
7222078.0,36780130.0,C,EPP,7344.39,24,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.5232758431085236,0.04767241568914753,0.42905174120232775,4067.287793587388,3071.3068236391623,205.79538277345102,17.90552085333864,5.34690061873406,27.25201775615479,0.023206394949682022,378.45702504568965,400.53000661642,22.07298157073035,0.017744849287870457,0.022755034095448115,0.005010184807577658,0.3099644496727625,0.07496444967276247,0.0059871673583984375
17074634.0,36816543.0,C,EPP,1034.65,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.6152448889885554,0.038475511101144375,0.3462795999102994,666.2650574774945,345.2324492253018,23.152493297203932,14.451209497261415,3.3768014954674106,20.76163734891882,0.018274683603428984,67.65249939528755,70.80915414500133,3.1566547497137805,0.017744849287870457,0.0229385337512687,0.005193684463398244,0.31278759339390305,0.07778759339390304,0.0029993057250976562
17191529.0,35815372.0,C,EPP,12406.36,24,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.5232758431085236,0.04767241568914753,0.42905174120232775,6870.582388850651,5188.141986539925,347.6356246094272,17.90552085333864,5.34690061873406,27.25201775615479,0.023206394949682022,639.3007584354646,676.5870893138421,37.2863308783775,0.017744849287870457,0.02275503409544811,0.005010184807577655,0.3099644496727625,0.07496444967276247,0.0010104179382324219
4746399.0,34149497.0,C,EPP,6222.22,24,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.5232758431085236,0.04767241568914753,0.42905174120232775,3445.835454682458,2602.0332177599585,174.35132755758093,17.90552085333864,5.34690061873406,27.25201775615479,0.023206394949682026,320.63151199484105,339.3319006437321,18.700388648891078,0.017744849287870457,0.022755034095448195,0.005010184807577738,0.3099644496727625,0.07496444967276247,0.0
14051321.0,34286779.0,C,EPP,2822.48,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.7233780775697614,0.0276621922430238,0.24895973018721423,2110.34786858013,667.6888395538319,44.443291866037995,10.389781027380996,1.7092440965438553,14.079615674423021,0.012958915489402372,263.20993846495975,272.0571332428469,8.847194777887125,0.017744849287870457,0.02313467248429916,0.005389823196428702,0.3158113552418771,0.08081135524187708,0.015925884246826172
17075801.0,34346853.0,C,EPP,2825.86,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.7233780775697614,0.0276621922430238,0.24895973018721423,2112.875070117714,668.488415911394,44.4965139708916,10.389781027380996,1.7092440965438553,14.079615674423021,0.01295891548940237,263.5251398453102,272.3829293903345,8.857789545024275,0.017744849287870457,0.023134672484299346,0.005389823196428889,0.3158113552418804,0.0808113552418804,0.0032835006713867188
12626686.0,36307576.0,C,EPP,4966.57,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.005354932636950194,0.02662442275744165,0.002662442275744165,0.023961980481697485,0.6152448889885554,0.038475511101144375,0.3462795999102994,3198.233263921131,1657.1991739708183,111.13756210805016,14.451209497261415,3.3768014954674106,20.76163734891882,0.018274683603428977,324.7483438086824,339.90104934223086,15.152705533548442,0.017744849287870457,0.022938533751268635,0.005193684463398178,0.31278759339390305,0.07778759339390304,0.0
17129516.0,34586962.0,C,DEMAIS,2821.35,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.7307075269478687,0.02692924730521313,0.24236322574691815,2128.864957179503,649.2105322401561,43.27451058034173,10.435128042159747,1.6666377187853227,14.024781835938239,0.012597879738247683,263.1045604886887,271.69143188391746,8.58687139522874,0.017744849287870457,0.022979510592186506,0.00523466130431605,0.313418783714585,0.07841878371458497,0.0
17052270.0,35347201.0,C,DEMAIS,10341.13,24,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.5339334899382702,0.04660665100617298,0.4194598590555567,5834.80211702113,4222.637928431722,283.6899545471451,18.06015464723065,5.2457508887121636,27.181154196223073,0.022627562652338014,532.8792854696894,563.1185195544814,30.239234084791974,0.017744849287870457,0.022621634077315687,0.00487678478944523,0.30791558398313024,0.07291558398313022,0.012655496597290039
17015591.0,34145157.0,C,DEMAIS,10406.14,36,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.3901492199874382,0.06098507800125618,0.5488657020113056,4368.633256370841,5660.228399763684,377.2783438654717,23.631818980733712,9.586447061185936,39.70297321617512,0.03130143142723461,393.6236258652624,423.5516107228716,29.927984857609204,0.017744849287870457,0.022308587737430642,0.004563738449560185,0.3031190940442712,0.06811909404427116,0.014144420623779297
4929187.0,35045445.0,C,DEMAIS,4257.92,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.6246192600196043,0.03753807399803956,0.337842665982356,2780.1967868015404,1384.672780603923,93.05043259453645,14.546065999764492,3.30291931941161,20.69519059381765,0.017792704776162942,278.4119559514645,291.0385711495622,12.626615198097682,0.017744849287870457,0.02279475509471816,0.005049905806847704,0.3105750851955775,0.07557508519557751,0.0037331581115722656
3869300.0,35786235.0,C,DEMAIS,10370.74,36,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.3901492199874382,0.06098507800125618,0.5488657020113056,4353.771874794624,5640.9732210565335,375.9949041488394,23.631818980733712,9.586447061185936,39.70297321617512,0.03130143142723462,392.2845821511062,422.110756859711,29.82617470860481,0.017744849287870457,0.022308587737430656,0.004563738449560199,0.3031190940442712,0.06811909404427116,0.013947010040283203
17160166.0,34939558.0,C,DEMAIS,2916.87,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.7307075269478687,0.02692924730521313,0.24236322574691815,2200.940091675324,671.1902901714934,44.73961815318248,10.435128042159747,1.6666377187853227,14.024781835938239,0.012597879738247685,272.01226340320824,280.8898530558924,8.87758965268415,0.017744849287870457,0.02297951059218638,0.005234661304315925,0.31341878371458143,0.07841878371458141,0.0020034313201904297
12932064.0,36848308.0,C,DEMAIS,7756.2,24,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.5339334899382702,0.04660665100617298,0.4194598590555567,4376.3004797386075,3167.1223841593837,212.77713610200885,18.06015464723065,5.2457508887121636,27.181154196223073,0.022627562652338017,399.6776284564651,422.35808479039235,22.68045633392728,0.017744849287870457,0.022621634077315773,0.004876784789445317,0.30791558398313024,0.07291558398313022,0.005998849868774414
14553493.0,34972337.0,C,DEMAIS,5163.18,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.6246192600196043,0.03753807399803956,0.337842665982356,3371.283736114811,1679.0627365846622,112.8335273005267,14.546065999764492,3.30291931941161,20.69519059381765,0.017792704776162942,337.6040514451851,352.91516275270476,15.311111307519639,0.017744849287870457,0.02279475509471824,0.005049905806847783,0.3105750851955811,0.07557508519558107,0.004064321517944336
11993665.0,34663370.0,C,DEMAIS,2816.5,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.7307075269478687,0.02692924730521313,0.24236322574691815,2125.2053633530295,648.0945164741697,43.20012017280114,10.435128042159747,1.6666377187853227,14.024781835938239,0.012597879738247686,262.65227448433967,271.22438474526496,8.572110260925285,0.017744849287870457,0.022979510592186555,0.005234661304316098,0.313418783714585,0.07841878371458497,0.0031669139862060547
17242688.0,34974042.0,C,DEMAIS,8256.33,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.6246192600196043,0.03753807399803956,0.337842665982356,5390.947255179328,2684.9530800681064,180.42966475256682,14.546065999764492,3.30291931941161,20.69519059381765,0.017792704776162942,539.8553717027926,564.339040221344,24.48366851855144,0.017744849287870457,0.02279475509471807,0.005049905806847613,0.3105750851955775,0.07557508519557751,0.003997802734375
4939488.0,34954454.0,C,DEMAIS,6618.19,18,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.6246192600196043,0.03753807399803956,0.337842665982356,4321.328388612771,2152.231030612383,144.6305807748467,14.546065999764492,3.30291931941161,20.69519059381765,0.017792704776162942,432.7425650924448,452.36842430020323,19.625859207758424,0.017744849287870457,0.02279475509471815,0.005049905806847693,0.3105750851955775,0.07557508519557751,0.004000425338745117
17051896.0,34243553.0,C,DEMAIS,2823.87,12,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.7307075269478687,0.02692924730521313,0.24236322574691815,2130.7664368584115,649.7904002257812,43.31316291580611,10.435128042159747,1.6666377187853227,14.024781835938239,0.012597879738247686,263.3395627012577,271.93410379925837,8.594541098000661,0.017744849287870457,0.02297951059218642,0.005234661304315963,0.31341878371458143,0.07841878371458141,0.0020051002502441406
13040763.0,35311599.0,C,DEMAIS,1018.29,6,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.8548143230830124,0.014518567691698764,0.13066710922528885,886.5375377442698,123.8578303338706,7.894631921859451,5.625969086121146,0.4970831476230716,7.1386008916397135,0.007020822107035599,180.40995470129465,183.7445038324168,3.334549131122145,0.017744849287870457,0.02317623061247086,0.005431381324600405,0.31645285290106906,0.08145285290106904,0.0
17304593.0,35347105.0,C,DEMAIS,15573.99,36,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.3901492199874382,0.06098507800125618,0.5488657020113056,6538.164069327046,8471.185328626721,564.6406020462363,23.631818980733712,9.586447061185936,39.70297321617512,0.031301431427234606,589.1032037805891,633.8938885967225,44.79068481613342,0.017744849287870457,0.022308587737430552,0.004563738449560095,0.30311909404426784,0.06811909404426783,0.0
17410190.0,35772279.0,C,DEMAIS,1019.17,6,0.14,0.17500000000000002,0.02,0.04,0.23500000000000001,9,0.0324,0.004518974797069086,0.025806341040008562,0.0025806341040008566,0.023225706936007708,0.8548143230830124,0.014518567691698764,0.13066710922528885,887.3036780709106,123.96486751453014,7.901454414559209,5.625969086121146,0.4970831476230716,7.1386008916397135,0.007020822107035595,180.56586388250741,183.90329471062688,3.337430828119466,0.017744849287870457,0.023176230612470844,0.005431381324600387,0.31645285290106906,0.08145285290106904,0.0
